,50,30,20,5
0,11.577318668365479,10.086621284484863,3.555989980697632,1.1098878383636475
1,16.663260221481323,5.802335977554321,4.814578056335449,1.1870994567871094
2,8.650083541870117,6.186436891555786,4.2984678745269775,1.389352798461914
3,12.14180850982666,11.195841550827026,10.651650428771973,3.827202558517456
4,21.927175045013428,5.950707912445068,3.95839786529541,1.4909336566925049
5,15.707752466201782,7.650514125823975,3.9847676753997803,2.072831630706787
6,9.497674942016602,5.183560848236084,11.451028108596802,2.898775100708008
7,15.89209532737732,13.571783542633057,5.224819898605347,1.2339468002319336
8,11.954127550125122,14.907377481460571,7.517597198486328,1.1474671363830566
9,12.492795705795288,6.312763214111328,5.594610929489136,1.022615671157837
10,17.87859869003296,5.880499839782715,7.1931471824646,1.3352806568145752
11,10.171163558959961,7.269679069519043,4.195656061172485,1.848005771636963
12,11.358772039413452,12.506694316864014,8.297112703323364,1.3879976272583008
13,36.25041580200195,10.566425800323486,3.8995039463043213,1.685617446899414
14,15.858463048934937,7.724314212799072,5.830976963043213,1.5982306003570557
15,11.909729957580566,6.29516077041626,3.876114845275879,1.4739494323730469
16,8.758902549743652,11.232385158538818,3.867838144302368,2.250831365585327
17,14.186026096343994,8.753266096115112,4.581196308135986,1.1566643714904785
18,17.34128761291504,8.80477499961853,4.491074085235596,0.9985170364379883
19,10.229269981384277,6.705722093582153,8.08686900138855,1.001126766204834
20,8.66962456703186,5.908530950546265,3.8104734420776367,0.9230084419250488
21,10.892918586730957,8.671029090881348,3.821413993835449,1.4726049900054932
22,16.494447946548462,8.738391637802124,5.287044525146484,1.9171020984649658
23,9.203964948654175,8.630093336105347,10.295546770095825,1.5024704933166504
24,18.38550853729248,5.882836818695068,3.5266640186309814,1.873471975326538
25,18.377275466918945,11.70000410079956,9.4052734375,1.9593651294708252
26,17.138510942459106,5.772896766662598,3.891254186630249,1.7652404308319092
27,14.716845035552979,5.692651033401489,6.131749391555786,1.214235544204712
28,12.022568941116333,10.649153709411621,4.262558460235596,1.029608964920044
29,21.285687923431396,7.652071237564087,5.216922998428345,0.9646971225738525
