,20,10,5,3,2,1
0,9.751624822616577,7.218871355056763,2.6662864685058594,1.6263868808746338,2.2644646167755127,0.6694018840789795
1,13.481218099594116,4.5624098777771,2.2745344638824463,2.290117025375366,1.2861542701721191,0.9974009990692139
2,8.844806432723999,4.848212242126465,3.274036407470703,1.5247035026550293,2.819692611694336,0.9915437698364258
3,8.009820938110352,15.29841947555542,2.3099117279052734,1.273681640625,1.265242099761963,0.9728214740753174
4,6.999301195144653,4.674107789993286,2.278064012527466,1.7229979038238525,0.9529576301574707,1.3097543716430664
5,7.653970956802368,4.8907318115234375,2.2430050373077393,1.5611557960510254,1.5789799690246582,0.9414849281311035
6,7.464078903198242,8.878021001815796,2.230294942855835,1.5204401016235352,1.618279218673706,0.9224929809570312
7,15.825616598129272,8.523280143737793,3.2000811100006104,3.0752248764038086,0.9378600120544434,0.9831521511077881
8,18.49974799156189,5.2249531745910645,2.5738420486450195,2.351156711578369,1.5838661193847656,0.9709656238555908
9,11.13335371017456,3.6277267932891846,2.260059118270874,3.3274898529052734,1.2841238975524902,0.973167896270752
10,7.064459323883057,6.346354007720947,2.243640661239624,1.9640283584594727,1.9483976364135742,0.9697854518890381
11,10.014674425125122,3.9109418392181396,3.8028597831726074,1.5209321975708008,1.3063478469848633,0.6438333988189697
12,9.185364246368408,7.477292060852051,2.222269296646118,2.309281826019287,1.214932918548584,0.6264426708221436
13,20.118005514144897,4.154981374740601,1.9170267581939697,3.5897891521453857,3.9410593509674072,0.9601213932037354
14,8.633802652359009,3.8361825942993164,4.816455841064453,1.2952320575714111,1.6170990467071533,0.9507403373718262
15,8.441271305084229,4.628102540969849,5.570828676223755,3.6782376766204834,1.2905561923980713,0.6320695877075195
16,8.096479654312134,4.937035799026489,4.9655468463897705,1.6313083171844482,0.9567875862121582,0.9463036060333252
17,8.504076957702637,4.776745319366455,3.1212708950042725,1.6209816932678223,1.5898454189300537,0.9898898601531982
18,7.247294664382935,5.5929319858551025,2.644721269607544,2.535825252532959,1.6150808334350586,1.275747299194336
19,11.545652866363525,4.21675968170166,1.96712327003479,1.6182715892791748,1.309739112854004,0.6323778629302979
20,14.510520935058594,4.258429288864136,2.283862352371216,1.9367218017578125,2.9801478385925293,1.2754602432250977
21,7.883632659912109,16.03236436843872,2.9575014114379883,1.544206142425537,1.1071698665618896,0.963294267654419
22,7.838022232055664,4.2503228187561035,2.6637375354766846,1.580033779144287,1.2884280681610107,0.9810595512390137
23,9.148371696472168,3.645721673965454,4.20736026763916,1.594329833984375,1.6247141361236572,0.9610722064971924
24,10.398290634155273,3.850001811981201,3.299455404281616,1.586160659790039,2.268869638442993,0.6406755447387695
25,17.578481674194336,10.729373931884766,2.2492425441741943,1.6399731636047363,1.904515027999878,0.9699056148529053
26,7.076977729797363,5.751771450042725,2.3219101428985596,3.513559579849243,1.2797586917877197,0.6175124645233154
27,12.853875875473022,5.004789352416992,5.512396335601807,1.886533498764038,1.5894191265106201,0.6302182674407959
28,7.445436000823975,3.8777453899383545,1.946903944015503,2.861579418182373,1.3074238300323486,0.6400187015533447
29,6.728193521499634,5.19211220741272,4.422773122787476,1.2788176536560059,1.6225359439849854,1.6366980075836182
